date,Year,Month,Day,Dayscaled,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Dayoff,NewYear,Mon,Tue,Wed,Thr,Fri,Sat,Sun,Level_3_Alert,Outbreak,COVID19,No,,,,
2014/6/18 00:00,2014,6,18,0.566666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,342,,,,
2014/6/19 00:00,2014,6,19,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,357,,,,
2014/6/20 00:00,2014,6,20,0.633333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,403,,,,
2014/6/21 00:00,2014,6,21,0.666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,366,,,,
2014/6/22 00:00,2014,6,22,0.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,450,,,,
2014/6/23 00:00,2014,6,23,0.733333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,403,,,,
2014/6/24 00:00,2014,6,24,0.766666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,357,,,,
2014/6/25 00:00,2014,6,25,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,315,,,,
2014/6/26 00:00,2014,6,26,0.833333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,326,,,,
2014/6/27 00:00,2014,6,27,0.866666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,365,,,,
2014/6/28 00:00,2014,6,28,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,384,,,,
2014/6/29 00:00,2014,6,29,0.933333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,423,,,,
2014/6/30 00:00,2014,6,30,0.966666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,408,,,,
2014/7/1 00:00,2014,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,368,,,,
2014/7/2 00:00,2014,7,2,0.033333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,363,,,,
2014/7/3 00:00,2014,7,3,0.066666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,370,,,,
2014/7/4 00:00,2014,7,4,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,401,,,,
2014/7/5 00:00,2014,7,5,0.133333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,387,,,,
2014/7/6 00:00,2014,7,6,0.166666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,403,,,,
2014/7/7 00:00,2014,7,7,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,395,,,,
2014/7/8 00:00,2014,7,8,0.233333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,342,,,,
2014/7/9 00:00,2014,7,9,0.266666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353,,,,
2014/7/10 00:00,2014,7,10,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,403,,,,
2014/7/11 00:00,2014,7,11,0.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,394,,,,
2014/7/12 00:00,2014,7,12,0.366666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,378,,,,
2014/7/13 00:00,2014,7,13,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,421,,,,
2014/7/14 00:00,2014,7,14,0.433333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,389,,,,
2014/7/15 00:00,2014,7,15,0.466666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,328,,,,
2014/7/16 00:00,2014,7,16,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,354,,,,
2014/7/17 00:00,2014,7,17,0.533333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,377,,,,
2014/7/18 00:00,2014,7,18,0.566666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,367,,,,
2014/7/19 00:00,2014,7,19,0.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,379,,,,
2014/7/20 00:00,2014,7,20,0.633333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,350,,,,
2014/7/21 00:00,2014,7,21,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,355,,,,
2014/7/22 00:00,2014,7,22,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,380,,,,
2014/7/23 00:00,2014,7,23,0.733333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,284,,,,
2014/7/24 00:00,2014,7,24,0.766666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,381,,,,
2014/7/25 00:00,2014,7,25,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,358,,,,
2014/7/26 00:00,2014,7,26,0.833333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,361,,,,
2014/7/27 00:00,2014,7,27,0.866666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,374,,,,
2014/7/28 00:00,2014,7,28,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,383,,,,
2014/7/29 00:00,2014,7,29,0.933333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,328,,,,
2014/7/30 00:00,2014,7,30,0.966666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,288,,,,
2014/7/31 00:00,2014,7,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,338,,,,
2014/8/1 00:00,2014,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,356,,,,
2014/8/2 00:00,2014,8,2,0.033333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,271,,,,
2014/8/3 00:00,2014,8,3,0.066666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,383,,,,
2014/8/4 00:00,2014,8,4,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,340,,,,
2014/8/5 00:00,2014,8,5,0.133333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,328,,,,
2014/8/6 00:00,2014,8,6,0.166666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,316,,,,
2014/8/7 00:00,2014,8,7,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,294,,,,
2014/8/8 00:00,2014,8,8,0.233333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,324,,,,
2014/8/9 00:00,2014,8,9,0.266666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,351,,,,
2014/8/10 00:00,2014,8,10,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,355,,,,
2014/8/11 00:00,2014,8,11,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,345,,,,
2014/8/12 00:00,2014,8,12,0.366666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,300,,,,
2014/8/13 00:00,2014,8,13,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,297,,,,
2014/8/14 00:00,2014,8,14,0.433333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,336,,,,
2014/8/15 00:00,2014,8,15,0.466666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,348,,,,
2014/8/16 00:00,2014,8,16,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,377,,,,
2014/8/17 00:00,2014,8,17,0.533333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,404,,,,
2014/8/18 00:00,2014,8,18,0.566666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,358,,,,
2014/8/19 00:00,2014,8,19,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,366,,,,
2014/8/20 00:00,2014,8,20,0.633333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,308,,,,
2014/8/21 00:00,2014,8,21,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,350,,,,
2014/8/22 00:00,2014,8,22,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,357,,,,
2014/8/23 00:00,2014,8,23,0.733333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,331,,,,
2014/8/24 00:00,2014,8,24,0.766666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,385,,,,
2014/8/25 00:00,2014,8,25,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,363,,,,
2014/8/26 00:00,2014,8,26,0.833333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,360,,,,
2014/8/27 00:00,2014,8,27,0.866666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,362,,,,
2014/8/28 00:00,2014,8,28,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,308,,,,
2014/8/29 00:00,2014,8,29,0.933333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,348,,,,
2014/8/30 00:00,2014,8,30,0.966666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,358,,,,
2014/8/31 00:00,2014,8,31,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,443,,,,
2014/9/1 00:00,2014,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,377,,,,
2014/9/2 00:00,2014,9,2,0.033333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,315,,,,
2014/9/3 00:00,2014,9,3,0.066666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,367,,,,
2014/9/4 00:00,2014,9,4,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,333,,,,
2014/9/5 00:00,2014,9,5,0.133333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,378,,,,
2014/9/6 00:00,2014,9,6,0.166666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,380,,,,
2014/9/7 00:00,2014,9,7,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,429,,,,
2014/9/8 00:00,2014,9,8,0.233333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,432,,,,
2014/9/9 00:00,2014,9,9,0.266666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,421,,,,
2014/9/10 00:00,2014,9,10,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,345,,,,
2014/9/11 00:00,2014,9,11,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,346,,,,
2014/9/12 00:00,2014,9,12,0.366666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,363,,,,
2014/9/13 00:00,2014,9,13,0.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,345,,,,
2014/9/14 00:00,2014,9,14,0.433333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,380,,,,
2014/9/15 00:00,2014,9,15,0.466666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,382,,,,
2014/9/16 00:00,2014,9,16,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,367,,,,
2014/9/17 00:00,2014,9,17,0.533333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,386,,,,
2014/9/18 00:00,2014,9,18,0.566666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,330,,,,
2014/9/19 00:00,2014,9,19,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,361,,,,
2014/9/20 00:00,2014,9,20,0.633333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,373,,,,
2014/9/21 00:00,2014,9,21,0.666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,360,,,,
2014/9/22 00:00,2014,9,22,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,343,,,,
2014/9/23 00:00,2014,9,23,0.733333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,372,,,,
2014/9/24 00:00,2014,9,24,0.766666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,,,,
2014/9/25 00:00,2014,9,25,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,341,,,,
2014/9/26 00:00,2014,9,26,0.833333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,390,,,,
2014/9/27 00:00,2014,9,27,0.866666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,364,,,,
2014/9/28 00:00,2014,9,28,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,431,,,,
2014/9/29 00:00,2014,9,29,0.933333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,397,,,,
2014/9/30 00:00,2014,9,30,0.966666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,366,,,,
2014/10/1 00:00,2014,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,325,,,,
2014/10/2 00:00,2014,10,2,0.033333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,316,,,,
2014/10/3 00:00,2014,10,3,0.066666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,371,,,,
2014/10/4 00:00,2014,10,4,0.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,372,,,,
2014/10/5 00:00,2014,10,5,0.133333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,395,,,,
2014/10/6 00:00,2014,10,6,0.166666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,402,,,,
2014/10/7 00:00,2014,10,7,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,335,,,,
2014/10/8 00:00,2014,10,8,0.233333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,346,,,,
2014/10/9 00:00,2014,10,9,0.266666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,342,,,,
2014/10/10 00:00,2014,10,10,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,419,,,,
2014/10/11 00:00,2014,10,11,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,388,,,,
2014/10/12 00:00,2014,10,12,0.366666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,400,,,,
2014/10/13 00:00,2014,10,13,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,397,,,,
2014/10/14 00:00,2014,10,14,0.433333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,391,,,,
2014/10/15 00:00,2014,10,15,0.466666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,351,,,,
2014/10/16 00:00,2014,10,16,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,385,,,,
2014/10/17 00:00,2014,10,17,0.533333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,379,,,,
2014/10/18 00:00,2014,10,18,0.566666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,399,,,,
2014/10/19 00:00,2014,10,19,0.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,420,,,,
2014/10/20 00:00,2014,10,20,0.633333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,421,,,,
2014/10/21 00:00,2014,10,21,0.666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,377,,,,
2014/10/22 00:00,2014,10,22,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,370,,,,
2014/10/23 00:00,2014,10,23,0.733333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,379,,,,
2014/10/24 00:00,2014,10,24,0.766666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,365,,,,
2014/10/25 00:00,2014,10,25,0.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,409,,,,
2014/10/26 00:00,2014,10,26,0.833333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,379,,,,
2014/10/27 00:00,2014,10,27,0.866666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,390,,,,
2014/10/28 00:00,2014,10,28,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,377,,,,
2014/10/29 00:00,2014,10,29,0.933333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,363,,,,
2014/10/30 00:00,2014,10,30,0.966666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,353,,,,
2014/10/31 00:00,2014,10,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,357,,,,
2014/11/1 00:00,2014,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,363,,,,
2014/11/2 00:00,2014,11,2,0.033333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,360,,,,
2014/11/3 00:00,2014,11,3,0.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,394,,,,
2014/11/4 00:00,2014,11,4,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,315,,,,
2014/11/5 00:00,2014,11,5,0.133333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,368,,,,
2014/11/6 00:00,2014,11,6,0.166666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,346,,,,
2014/11/7 00:00,2014,11,7,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,322,,,,
2014/11/8 00:00,2014,11,8,0.233333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,337,,,,
2014/11/9 00:00,2014,11,9,0.266666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,415,,,,
2014/11/10 00:00,2014,11,10,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,386,,,,
2014/11/11 00:00,2014,11,11,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,372,,,,
2014/11/12 00:00,2014,11,12,0.366666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,378,,,,
2014/11/13 00:00,2014,11,13,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,372,,,,
2014/11/14 00:00,2014,11,14,0.433333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,344,,,,
2014/11/15 00:00,2014,11,15,0.466666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,339,,,,
2014/11/16 00:00,2014,11,16,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,408,,,,
2014/11/17 00:00,2014,11,17,0.533333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,402,,,,
2014/11/18 00:00,2014,11,18,0.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,334,,,,
2014/11/19 00:00,2014,11,19,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,346,,,,
2014/11/20 00:00,2014,11,20,0.633333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,347,,,,
2014/11/21 00:00,2014,11,21,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,360,,,,
2014/11/22 00:00,2014,11,22,0.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,340,,,,
2014/11/23 00:00,2014,11,23,0.733333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,397,,,,
2014/11/24 00:00,2014,11,24,0.766666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,362,,,,
2014/11/25 00:00,2014,11,25,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,311,,,,
2014/11/26 00:00,2014,11,26,0.833333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,359,,,,
2014/11/27 00:00,2014,11,27,0.866666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,332,,,,
2014/11/28 00:00,2014,11,28,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,338,,,,
2014/11/29 00:00,2014,11,29,0.933333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,347,,,,
2014/11/30 00:00,2014,11,30,0.966666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,399,,,,
2014/12/1 00:00,2014,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,342,,,,
2014/12/2 00:00,2014,12,2,0.033333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,328,,,,
2014/12/3 00:00,2014,12,3,0.066666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,319,,,,
2014/12/4 00:00,2014,12,4,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,296,,,,
2014/12/5 00:00,2014,12,5,0.133333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,287,,,,
2014/12/6 00:00,2014,12,6,0.166666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,393,,,,
2014/12/7 00:00,2014,12,7,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,361,,,,
2014/12/8 00:00,2014,12,8,0.233333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,357,,,,
2014/12/9 00:00,2014,12,9,0.266666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,315,,,,
2014/12/10 00:00,2014,12,10,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,284,,,,
2014/12/11 00:00,2014,12,11,0.333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,320,,,,
2014/12/12 00:00,2014,12,12,0.366666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,316,,,,
2014/12/13 00:00,2014,12,13,0.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,329,,,,
