Date,No
2019-04-13,232.33205
2019-04-14,232.33205
2019-04-15,195.70691
2019-04-16,174.95013
2019-04-17,174.95013
2019-04-18,176.43266
2019-04-19,204.60268
2019-04-20,206.08539
2019-04-21,235.73793
2019-04-22,185.63092
2019-04-23,188.60101
2019-04-24,188.60101
2019-04-25,176.72064
2019-04-26,188.60101
2019-04-27,216.817
2019-04-28,228.69737
2019-04-29,202.33264
2019-04-30,191.91837
2019-05-01,202.33264
2019-05-02,190.43073
2019-05-03,184.47978
2019-05-04,202.33264
2019-05-05,224.64882
2019-05-06,207.42093
2019-05-07,196.97519
2019-05-08,189.51392
2019-05-09,195.48285
2019-05-10,193.9907
2019-05-11,207.42093
2019-05-12,231.29668
2019-05-13,200.4144
2019-05-14,188.44937
2019-05-15,194.43188
2019-05-16,189.9449
2019-05-17,189.9449
2019-05-18,215.37068
2019-05-19,236.30948
2019-05-20,202.5809
2019-05-21,196.57832
2019-05-22,199.57951
2019-05-23,190.57593
2019-05-24,196.57832
2019-05-25,208.5833
2019-05-26,237.09454
2019-05-27,202.751
2019-05-28,190.73596
2019-05-29,198.24535
2019-05-30,190.73596
2019-05-31,198.24535
2019-06-01,205.75473
2019-06-02,237.29362
2019-06-03,201.46013
2019-06-04,190.936
2019-06-05,190.936
2019-06-06,201.46013
2019-06-07,186.4258
2019-06-08,222.50818
2019-06-09,233.0323
2019-06-10,221.7184
2019-06-11,203.61897
2019-06-12,206.63554
2019-06-13,212.66869
2019-06-14,215.68526
2019-06-15,244.3426
2019-06-16,235.29288
2019-06-17,208.36504
2019-06-18,208.36504
2019-06-19,200.81549
2019-06-20,205.34526
2019-06-21,218.93437
2019-06-22,218.93437
2019-06-23,247.6222
2019-06-24,202.40031
2019-06-25,203.91086
2019-06-26,208.44211
2019-06-27,206.93176
2019-06-28,217.5048
2019-06-29,249.22432
2019-06-30,202.40031
2019-07-01,219.73996
2019-07-02,216.70908
2019-07-03,219.73996
2019-07-04,216.70908
2019-07-05,231.86354
2019-07-06,248.53334
2019-07-07,253.07977
2019-07-08,189.70113
2019-07-09,192.73634
2019-07-10,189.70113
2019-07-11,206.39491
2019-07-12,215.50056
2019-07-13,239.78229
2019-07-14,235.22957
2019-07-15,200.58505
2019-07-16,206.61789
2019-07-17,206.61789
2019-07-18,206.61789
2019-07-19,212.65051
2019-07-20,236.78104
2019-07-21,241.3054
2019-07-22,220.72067
2019-07-23,220.72067
2019-07-24,205.70569
2019-07-25,207.20709
2019-07-26,207.20709
2019-07-27,223.72368
